Date,Close,High,Low,Open,Volume,log_return,volatility,volatility_21d_ann
2020-02-14,137.2519073486328,138.96338136486096,136.84864166815404,138.78634009176082,9110500,-0.009699067860267365,0.23452753904413282,0.23452753904413282
2020-02-18,136.8584747314453,137.36995232160643,135.8355345597087,136.74044721394105,8214900,-0.002870616460225759,0.23310982813493744,0.23310982813493744
2020-02-19,138.98306274414062,139.54370847154559,136.94699797691382,137.34044805706162,7080900,0.015404714218353424,0.24030634087957123,0.24030634087957123
2020-02-20,138.06829833984375,139.30764727681702,136.57323312709846,139.30764727681702,5981700,-0.0066035967116732245,0.2406307983323276,0.2406307983323276
2020-02-21,136.69125366210938,137.58633562453446,136.30764925086785,137.56665937025463,7725800,-0.010023718539022522,0.24204803114846168,0.24204803114846168
2020-02-24,130.8289794921875,132.2355390476497,129.05850677751948,130.7207826033058,19336500,-0.04383378946009409,0.28082817888908823,0.28082817888908823
2020-02-25,126.08802795410156,131.74374327454922,125.88147229508729,131.55685636693465,21032500,-0.036910672657592486,0.3019028745726202,0.3019028745726202
2020-02-26,121.33721923828125,126.2650629384338,120.1273847194287,124.0519645580362,31195900,-0.038406692431405244,0.31187281183324633,0.31187281183324633
2020-02-27,116.10446166992188,120.8847713124486,115.9864266463472,117.84543511796393,30827500,-0.04408328763664474,0.32883955495297956,0.32883955495297956
2020-02-28,115.72085571289062,116.37002957334379,111.35365745345128,112.63234392712457,35389900,-0.003309442743177609,0.32737093548244195,0.32737093548244195
2020-03-02,118.01264190673828,118.01264190673828,114.12740717838236,117.17657370282008,21775900,0.01961087876491222,0.3333516608084619,0.3333516608084619
2020-03-03,114.54052734375,119.78313134951483,113.26184838175628,119.1634643720766,19529700,-0.029863042561014026,0.3405213588065177,0.3405213588065177
2020-03-04,117.22576141357422,117.28477516983448,113.58643469453615,117.00936763489658,13842100,0.02317294930289289,0.3423715420023181,0.3423715420023181
2020-03-05,112.11103820800781,115.04217002964508,110.27169847124173,114.94381126124055,22397200,-0.044611867530159846,0.3439816438287895,0.3439816438287895
2020-03-06,113.37987518310547,113.9700427818463,108.51104502354276,108.94383259480799,22899600,0.01125411528158441,0.34957253886022305,0.34957253886022305
2020-03-09,102.63893127441406,108.61923696881901,102.57007939160282,106.90777052158796,26233600,-0.09952660013944976,0.46056685807118175,0.46056685807118175
2020-03-10,109.6323471069336,109.75038212285976,100.75041665045852,106.32744170392532,24083700,0.06591516092243441,0.5391444925072246,0.5391444925072246
2020-03-11,103.7799072265625,107.1143192731244,101.1733589663239,106.64218674689538,24771300,-0.05486008881042028,0.5530225990677168,0.5530225990677168
2020-03-12,90.30455780029297,98.36026598591292,90.13734714914717,96.01929435699358,40392900,-0.13908444686782395,0.7013916801305138,0.7013916801305138
2020-03-13,100.83894348144531,101.18321042298115,90.73734725675556,99.12747691894266,40960100,0.11033669195952261,0.8319367252139076,0.8319367252139076
2020-03-16,93.45209503173828,96.668472572738,88.52424338225723,90.29473125161961,35379500,-0.07607567269210663,0.8570655609337282,0.8570655609337282
2020-03-17,91.99635314941406,95.86191180087302,89.6553815822409,94.2291353308057,27526200,-0.01570001581238304,0.8565176615072487,0.8565176615072487
2020-03-18,87.34391021728516,87.8750489952245,77.77345401891604,86.15374451744022,43592500,-0.05189561946501756,0.8616694832236159,0.8616694832236159
2020-03-19,93.37339782714844,95.80289752032057,83.714420315091,86.5570313112183,30866800,0.06675316771004447,0.9064877340068198,0.9064877340068198
2020-03-20,84.57015991210938,95.39961978325131,84.43244863591731,94.41601712437459,31957800,-0.09902500015118401,0.9463024144110725,0.9463024144110725
2020-03-23,84.35375213623047,85.8488246278735,79.76032277784317,83.104572764232,32246600,-0.00256219373142513,0.9479770353283502,0.9479770353283502
2020-03-24,96.51109313964844,97.54387140266614,90.29472479358276,90.81603298886206,32538100,0.13463866560764828,1.0895532556616085,1.0895532556616085
2020-03-25,99.07828521728516,104.18317719707214,93.94387885827057,99.00943334100414,28533000,0.026252340866211508,1.09512995129864,1.09512995129864
2020-03-26,103.63237762451172,105.96351864750055,99.1471518631082,99.17665874243963,24520300,0.04493950891327506,1.1072998219572507,1.1072998219572507
2020-03-27,94.81929779052734,99.82583172077402,93.97339890378231,98.80288405530811,30591500,-0.0888768545966204,1.1364301859331742,1.1364301859331742
2020-03-30,98.1635513305664,98.8127252028535,90.58980612526378,94.42585811191908,23119200,0.034662027011444406,1.1466632779994244,1.1466632779994244
2020-03-31,95.01600646972656,101.46844441205548,94.5832264431725,98.57665046375118,21563200,-0.03258961218460831,1.1451772523600543,1.1451772523600543
2020-04-01,93.36355590820312,95.80289362980197,91.04225319878063,91.9668420334314,18303900,-0.017544291175749797,1.1433221561635936,1.1433221561635936
2020-04-02,95.37994384765625,95.66518949776005,92.65536048538766,92.65536048538766,13936500,0.021367248760388004,1.1426842361113478,1.1426842361113478
2020-04-03,92.34061431884766,95.33076728308237,91.18980101640688,94.73076906468995,14814600,-0.03238425429840658,1.1387717118237966,1.1387717118237966
2020-04-06,97.9471435546875,98.54714170945675,92.97010955767877,95.66518594294429,20407400,0.058943911836374686,1.1613441897817438,1.1613441897817438
2020-04-07,99.57992553710938,104.15367914699735,98.60616106025978,103.14056966546897,22899600,0.016532611758758708,1.1133957622172774,1.1133957622172774
2020-04-08,99.4127197265625,100.67172992029755,97.03240311001387,98.88157339402564,22562500,-0.0016805229125589692,1.0861608294909142,1.0861608294909142
2020-04-09,102.78646850585938,106.21923937198247,101.8323728128216,106.15038749229376,31453600,0.03337364450507162,1.0777511046252815,1.0777511046252815
2020-04-13,101.80287170410156,103.1504100021166,97.976658092571,102.99302998003054,17306000,-0.009615402044100876,0.9541535208377214,0.9541535208377214
2020-04-14,104.29138946533203,105.8749903577842,102.19631848849754,103.77008125308866,19866900,0.024150490144385188,0.8788069222859429,0.8788069222859429
2020-04-15,101.67500305175781,103.16023756865211,101.01598360916472,102.67827439780591,14157600,-0.02540732132889815,0.8390026757390163,0.8390026757390163
2020-04-16,100.34713745117188,102.01926643208698,99.23566917593854,101.83237953019305,18029300,-0.013145932621145863,0.8382927893892881,0.8382927893892881
2020-04-17,104.88154602050781,105.03892604379611,102.63893321869737,104.46843471581485,17926900,0.04419603101135126,0.8233185472880468,0.8233185472880468
2020-04-20,100.58320617675781,103.14057149182388,100.32746739396347,101.88156133697858,17021000,-0.04184627308089667,0.8127369247188305,0.8127369247188305
2020-04-21,98.89140319824219,99.8454988909599,97.5045199737452,98.37009503730374,16101400,-0.016962996450483183,0.72749363006316,0.72749363006316
2020-04-22,99.33403015136719,100.94713790723937,99.23567138660283,100.13075340583175,11463800,0.004465902092396795,0.7266818760428781,0.7266818760428781
2020-04-23,99.34386444091797,100.84877524611835,97.82911550833343,98.99960502539703,17132200,9.899732004905856e-05,0.5614182032883192,0.5614182032883192
2020-04-24,99.53074645996094,100.24877213365944,97.88812446479422,100.11106837420242,13614100,0.0018793959993588386,0.5541126715908017,0.5541126715908017
2020-04-27,104.32088470458984,104.77334097990682,99.94385633141,100.32746072796769,15518300,0.04700497274413525,0.5562551940257465,0.5562551940257465
2020-04-28,104.46843719482422,108.25530591962293,104.24221278634472,107.00613384837284,16503700,0.0014134105466333331,0.4520039320676841,0.4520039320676841
2020-04-29,110.4094009399414,110.852019144665,106.77990464575356,108.13728114825265,20139800,0.05531029428962831,0.47440320322499197,0.47440320322499197
2020-04-30,106.37662506103516,108.50120282214087,105.10777677824889,107.64547334382144,18638700,-0.0372094201628099,0.4793331756619382,0.4793331756619382
2020-05-01,103.77007293701172,105.15695618685574,102.75696347300537,104.61597176224448,13209100,-0.02480824900754623,0.4843443622877315,0.4843443622877315
2020-05-04,101.48812103271484,102.12746425169851,98.9012487824615,100.3373077411198,19514800,-0.02223585701642309,0.48934172699410244,0.48934172699410244
2020-05-05,99.40287780761719,103.45532328039778,99.24550529154884,99.84550348666251,30169800,-0.0207606924420387,0.48033842354968953,0.48033842354968953
2020-05-06,99.225830078125,103.54384500021175,97.238956078121,99.8159976563786,51992400,-0.0017827007814247586,0.4360568841617623,0.4360568841617623
2020-05-07,103.83893585205078,103.87828086022995,100.16026388666845,100.17993263861153,20868800,0.045442640696458834,0.46018437968560716,0.46018437968560716
2020-05-08,107.37006378173828,107.3897325319163,104.88154289170377,107.26186689502842,24079700,0.033440402537372856,0.4725664178565403,0.4725664178565403
2020-05-11,106.00285339355469,107.02580104143233,104.66516070479902,106.62252786056965,20555900,-0.012815394925851226,0.4629712465460681,0.4629712465460681
2020-05-12,102.84548950195312,107.64547518159628,102.77663761741526,107.27170137613992,17049700,-0.030238252529417895,0.4745583293205089,0.4745583293205089
2020-05-13,101.23238372802734,102.82582273502429,99.93402852005335,102.7864777282017,21085800,-0.015809057049796287,0.4696129437114455,0.4696129437114455
2020-05-14,104.17335510253906,104.1831857254613,98.02583884460316,100.30779657937728,22002200,0.028637684453744722,0.4721379888496813,0.4721379888496813
2020-05-15,107.26187133789062,107.58645450717235,102.5602443956153,103.25860887668473,29766000,0.02921685271637795,0.47872924147980783,0.47872924147980783
2020-05-18,114.93396759033203,117.81592364092897,112.59299599631014,112.59299599631014,40044600,0.0690845284357777,0.512195308995757,0.512195308995757
2020-05-19,112.49463653564453,114.56020057690029,111.56020952592205,113.21266225978516,20332600,-0.021452223314309182,0.49354744127559996,0.49354744127559996
2020-05-20,117.95362854003906,118.88805556449607,114.13725294168994,114.51101924889711,25749900,0.04738602348588416,0.5070790556401775,0.5070790556401775
2020-05-21,115.89791107177734,118.32741100707129,114.5897176444201,117.38314578579414,17578300,-0.01758184211131688,0.5149220747752781,0.5149220747752781
2020-05-22,116.08478546142578,116.62576993933195,114.91430337040883,115.57331536764511,9288200,0.001611106628753365,0.5146805935234993,0.5146805935234993
2020-05-26,118.96673583984375,120.50116105514661,118.45526577093784,119.06510210689216,16466400,0.02452309000532943,0.5175806386141428,0.5175806386141428
2020-05-27,119.53722381591797,121.75032968514664,117.7470673685358,121.65197092515051,19345400,0.004783895956249215,0.4983038772215123,0.4983038772215123
2020-05-28,114.83560180664062,119.97984662843267,114.09789986783994,119.60607284335998,18606000,-0.04012626315913871,0.5237564253229099,0.5237564253229099
2020-05-29,115.3765869140625,115.81920507824974,112.24873037483489,114.28478743782225,17745100,0.004699891054813648,0.490165568437079,0.490165568437079
2020-06-01,116.8224868774414,117.6880620376681,115.0126615502272,115.3372522353122,10538300,0.01245412936943213,0.4697540975473598,0.4697540975473598
2020-06-02,116.80281829833984,117.88477974592904,115.89790563339564,117.0487189684416,10753100,-0.0001683771296369846,0.4580182568215268,0.4580182568215268
2020-06-03,120.17656707763672,120.44213648019984,117.36346301532288,118.0224749623767,12584300,0.028474854289068298,0.4527965771303385,0.4527965771303385
2020-06-04,121.66180419921875,122.45851987898568,119.8519715694581,119.9503303255306,14195100,0.012283044971170054,0.44061077448575275,0.44061077448575275
2020-06-05,122.77327728271484,125.7240851079725,122.24213097365339,124.23884306805762,16581600,0.00909428169803591,0.4386701551430552,0.4386701551430552
2020-06-08,125.19293975830078,125.35031977891424,121.90771062306527,123.04868575534316,13858100,0.01951668504116022,0.4212279434873422,0.4212279434873422
2020-06-09,121.85853576660156,123.72738236470121,121.48476944869881,123.57000233339926,10882800,-0.026995236322516127,0.4288314664247462,0.4288314664247462
2020-06-10,120.17656707763672,122.06508228604126,118.947063816286,121.98639227628465,11497100,-0.013898775387850115,0.4294472576032373,0.4294472576032373
2020-06-11,110.79300689697266,116.06511793930486,110.40940244649975,115.6716753606859,26078800,-0.08129839598558804,0.5121601827525526,0.5121601827525526
2020-06-12,113.59626770019531,115.08150979966646,111.03890231661681,113.2815151530517,18361900,0.024986993322411017,0.5122335113421445,0.5122335113421445
2020-06-15,115.16020202636719,116.18314970032229,109.87825300427122,110.24218869252124,14156400,0.013673569057155936,0.506300634251778,0.506300634251778
2020-06-16,116.4979019165039,119.50772366673692,114.14709215006954,119.25198487291478,12951200,0.01154904349051432,0.49920314653297215,0.49920314653297215
2020-06-17,115.72085571289062,117.274949733683,115.21921624961352,116.69462025571679,8921600,-0.006692388778093921,0.4401115410211056,0.4401115410211056
2020-06-18,116.42903900146484,116.5864115105533,114.0290463274564,114.963465767954,9577300,0.006101105375890892,0.43322924696196835,0.43322924696196835
2020-06-19,112.47496795654297,118.15035977389427,112.47496795654297,118.01265599536552,23496300,-0.03455129030783067,0.41687971024179454,0.41687971024179454
2020-06-22,114.01921844482422,114.2847953651921,111.25529737405459,112.31759004694065,12868000,0.0136363272021825,0.41645371958736116,0.41645371958736116
2020-06-23,114.67823028564453,115.52412917180514,114.06840144047716,115.04216597062289,10187600,0.005763192099724375,0.4170018946202935,0.4170018946202935
2020-06-24,110.23234558105469,114.09790418686768,108.2257953310464,113.95036229266411,22252500,-0.03953983841449545,0.4273317177658857,0.4273317177658857
2020-06-25,109.53398895263672,109.68153084728871,106.72088484396394,107.20284802915415,17240400,-0.006355468234615988,0.426308838775089,0.426308838775089
2020-06-26,107.31103515625,109.37659898059721,106.24874261654281,109.13069834664417,15270900,-0.020503414183508553,0.41057948034514274,0.41057948034514274
2020-06-29,109.69136047363281,109.74054360616735,106.3274413267408,107.21268518231565,12584300,0.021939119939615625,0.41902927489980607,0.41902927489980607
2020-06-30,109.68153381347656,110.21268014601239,108.12743982245982,109.67169568575571,10565900,-8.958864489399752e-05,0.4156636701218937,0.4156636701218937
2020-07-01,111.15694427490234,113.70447168983026,110.44874912354679,110.97005735876876,11930900,0.013362095468766991,0.41945187328551087,0.41945187328551087
2020-07-02,110.34054565429688,113.21266359327417,110.16349687700142,113.11430482906395,10312000,-0.007371662025456625,0.4043588929495702,0.4043588929495702
2020-07-06,112.55365753173828,112.6520163011161,111.04874659780754,111.96349741117821,11933400,0.0198586107343914,0.4090426979869373,0.4090426979869373
2020-07-07,111.76676177978516,113.19299006567421,110.76349042030833,111.76676177978516,10836500,-0.007015847973972938,0.4064898255841968,0.4064898255841968
2020-07-08,114.7470932006836,115.20938016050414,110.96021684790327,111.61923635222094,13629500,0.026316301234453766,0.41218851528912803,0.41218851528912803
2020-07-09,114.89461517333984,115.91756275887931,113.48806318125958,114.59953890138885,13582900,0.0012848013890319272,0.40399857956656926,0.40399857956656926
2020-07-10,117.38314056396484,117.48150683567975,114.30446686832863,114.91430323321359,14207900,0.021427971876637426,0.4102584830281491,0.4102584830281491
2020-07-13,114.31430053710938,118.16018297462433,113.98970986341506,117.97330357510037,15620200,-0.026491613265913937,0.30597464041077155,0.30597464041077155
2020-07-14,116.71429443359375,117.12740574691749,112.66184880076642,113.34053703286449,12425100,0.02077734347601726,0.30222589020461954,0.30222589020461954
2020-07-15,118.91755676269531,120.08803876285,117.73722913097016,119.63558246385769,15314200,0.018701432189887762,0.3053079373515348,0.3053079373515348
2020-07-16,117.4716567993164,118.02247184447661,115.67166227122077,115.78969728273745,10210100,-0.012233366943933616,0.30658590045309336,0.30658590045309336
2020-07-17,116.70445251464844,117.59952699777286,115.14052044459565,116.95035316996615,9843500,-0.006552393682121446,0.3065454962423286,0.3065454962423286
2020-07-20,115.85855865478516,116.54707751764049,114.90446287033362,116.11429744854262,8947900,-0.007274566887921276,0.30691434430183273,0.30691434430183273
2020-07-21,116.6749496459961,118.41592304358191,115.73069199764365,116.11429643277768,8946300,0.007021735073833414,0.2810407990994179,0.2810407990994179
2020-07-22,117.0782241821289,117.34380110446365,115.99626274993615,116.25200154440482,7063300,0.0034504338882500197,0.27780719567330164,0.27780719567330164
2020-07-23,116.18315124511719,117.39297833892543,115.09135167014317,116.91101512700223,7255800,-0.007674458135072519,0.27896060504413633,0.27896060504413633
2020-07-24,115.68151092529297,116.27167102799676,113.63561556524648,113.80282621855886,8233300,-0.004327016439810784,0.238874923441937,0.238874923441937
2020-07-27,114.40281677246094,115.49461626613213,113.78314983184717,115.27822249199299,9413000,-0.01111511879475793,0.24160083158404738,0.24160083158404738
2020-07-28,114.27495574951172,114.92412959385007,112.79955178003324,113.56676064347522,6821100,-0.001118263789816005,0.2277117545296,0.2277117545296
2020-07-29,113.71430206298828,114.7962634685298,113.22250074189735,114.31430027506262,9496500,-0.004918256430601124,0.21837207074749593,0.21837207074749593
2020-07-30,113.76347351074219,114.38314041011766,111.51102279100805,113.0257716048844,9713500,0.0004323187036248738,0.21832520153460724,0.21832520153460724
2020-07-31,115.02249145507812,115.13068834237129,112.24873239890086,113.33069376754021,9601000,0.011006187847954508,0.2168928488701824,0.2168928488701824
2020-08-03,114.4421615600586,115.19953976810825,113.4585589553236,114.2651127910346,10229200,-0.0050581309555974684,0.21582876865140005,0.21582876865140005
2020-08-04,115.36676025390625,116.40937670251625,113.86184934093733,114.05856687695292,17293900,0.008046717033419826,0.2070326855654656,0.2070326855654656
2020-08-05,125.51753997802734,128.1732642415695,121.25853852567369,121.34706667008135,53000200,0.08432923639884626,0.35232643419142035,0.35232643419142035
2020-08-06,128.67489624023438,129.47161192569206,123.55032021375318,124.8781821909467,27238000,0.024843529580365422,0.35126672327988845,0.35126672327988845
2020-08-07,127.79949951171875,129.77655066650132,126.55033481163561,128.0847527171709,16088600,-0.0068264134156384845,0.3535961627715165,0.3535961627715165
2020-08-10,126.67817687988281,129.16670535672796,126.38310809596672,127.62244201416974,8529200,-0.008812795723809887,0.3514791529540931,0.3514791529540931
2020-08-11,128.35031127929688,130.58307842038363,127.86834059243482,128.38964878031717,13885700,0.013113502523983266,0.3351099055126165,0.3351099055126165
2020-08-12,129.6289825439453,130.81914831661823,128.3503111462147,128.5273524134999,12204200,0.009913057104661244,0.3309629482901315,0.3309629482901315
2020-08-13,128.81260681152344,130.17981386457623,128.3109598655743,128.497846766333,6468600,-0.006317701804991925,0.32925350264876047,0.32925350264876047
2020-08-14,128.38963317871094,128.93061755565677,127.61259380715826,127.87815567609097,6507600,-0.0032890383391002446,0.3251962956411873,0.3251962956411873
2020-08-17,127.2486572265625,128.00603539327432,126.43226530816113,127.9666978950092,7492200,-0.00892654638487055,0.3262904951300792,0.3262904951300792
2020-08-18,126.80606079101562,127.46507281201963,126.25524566949505,127.31753840753605,6714600,-0.0034842642306671064,0.3248840145915738,0.3248840145915738
2020-08-19,125.67491149902344,128.0847425748342,125.34049018888001,127.13064677168286,7624200,-0.008960333523950635,0.32789990999616625,0.32789990999616625
2020-08-20,126.0191650390625,126.34375571027535,124.45524044842486,124.72081736279631,4918100,0.0027354934962527688,0.3279116797313232,0.3279116797313232
2020-08-21,125.35032653808594,126.20605605736411,125.14377087811215,125.62573408471766,6064700,-0.005321569257971846,0.3270010380775908,0.3270010380775908
2020-08-24,128.5470428466797,128.73392976626158,125.83229721782402,126.04868351424803,7613600,0.025182499920371155,0.33387478192859266,0.33387478192859266
2020-08-25,127.66178131103516,128.9404677574649,127.18965624154515,128.6847364716131,5494400,-0.0069104962447800915,0.33162437122259336,0.33162437122259336
2020-08-26,130.01260375976562,130.42573012063443,127.39623186197976,127.86835697764676,8447800,0.018246964467080084,0.33373772904242394,0.33373772904242394
2020-08-27,131.53717041015625,134.12405002955649,130.6421034580666,130.81914472048507,13667600,0.011658078637453894,0.3317487077810713,0.3317487077810713
2020-08-28,133.31752014160156,134.55686930515586,131.38966701165398,132.29457980857052,11020100,0.013444176076781722,0.33159798966400844,0.33159798966400844
2020-08-31,129.70767211914062,133.31749191743802,129.097843300203,133.03225376268537,11617500,-0.027450410087973248,0.35264373067035537,0.35264373067035537
2020-09-01,131.36012268066406,131.4191364318982,128.74373631300307,129.7568457320791,7351200,0.012659337250282971,0.3511574104953026,0.3511574104953026
2020-09-02,133.16995239257812,133.691260558065,131.07487409935976,131.4388172589409,8187800,0.013683570389612505,0.35199891767935204,0.35199891767935204
2020-09-03,131.05523681640625,134.98964784652676,129.85524025153254,133.02244233146652,12079200,-0.01600726060369877,0.22083151766496165,0.22083151766496165
2020-09-04,129.82571411132812,132.66832505857778,127.29784819533403,131.55684930469565,11248300,-0.009425999132768337,0.20779828575133993,0.20779828575133993
2020-09-08,131.99948120117188,134.89127558135712,128.71425173886857,129.82572760830223,17257300,0.016605102000565922,0.2132777080383115,0.2132777080383115
2020-09-09,131.1732635498047,133.3273559771183,130.09129451964222,132.07817628021925,8891800,-0.0062789204604419115,0.2119041699864673,0.2119041699864673
2020-09-10,131.0355224609375,134.50763798483192,130.56339747699533,131.38961995103978,9853400,-0.0010506215572157925,0.2079010262908841,0.2079010262908841
2020-09-11,129.5896453857422,131.54702000566485,128.94046405347618,131.54702000566485,7165300,-0.011095566255527583,0.2092678260249565,0.2092678260249565
2020-09-14,129.09783935546875,130.75028449509824,128.7535724470871,130.3568494643058,8391900,-0.0038023225073722288,0.20849316783059627,0.20849316783059627
2020-09-15,129.0880126953125,130.36668408893144,128.86177328750682,129.30440647146628,7289100,-7.612082600918154e-05,0.20813084469745688,0.20813084469745688
2020-09-16,129.924072265625,131.42898314062563,129.24538402619618,130.00276227976312,6601000,0.00645577965327355,0.20639153688411715,0.20639153688411715
2020-09-17,128.08474731445312,129.609334531163,126.49131571185366,128.409338012869,6723500,-0.014258087101243584,0.2126155101423689,0.2126155101423689
2020-09-18,126.52080535888672,128.64537553676175,126.01915843485403,127.3765348054116,9916300,-0.012285369345754459,0.21477628645156607,0.21477628645156607
2020-09-21,123.35360717773438,124.80933484114674,121.5634432197047,123.91426036642429,10352700,-0.02535167790119877,0.23213239643153785,0.23213239643153785
2020-09-22,125.12409210205078,125.3798308920403,122.65524735139957,123.20606993786105,6978800,0.014250895698389469,0.2374022215011292,0.2374022215011292
2020-09-23,121.25852966308594,125.2126163936562,120.8847633694314,124.98638448940974,8323600,-0.03138110660129634,0.24235364798797238,0.24235364798797238
2020-09-24,120.48148345947266,121.77000800140276,118.79952387089678,119.93066839073458,8480000,-0.006428798193688032,0.2422559186276956,0.2422559186276956
2020-09-25,121.96672821044922,122.15361511472598,118.99625151882543,119.37001782308629,6851800,0.012252211065615767,0.2365295218497219,0.2365295218497219
2020-09-28,123.92408752441406,124.77982447450506,123.31425872474911,123.68802500532738,6283700,0.015920892799919296,0.24029857412046315,0.24029857412046315
2020-09-29,123.3437728881836,124.21917863979169,121.65197514215228,123.85524296046876,7405800,-0.004693822324647174,0.23291317259973748,0.23291317259973748
2020-09-30,122.04541778564453,123.49131487202915,121.21918766301361,121.21918766301361,13642500,-0.010582106040392236,0.2181016915122787,0.2181016915122787
2020-10-01,121.28804016113281,123.4126254835324,120.41263440448466,122.8913172806175,8908300,-0.0062250384856164425,0.2108163549109367,0.2108163549109367
2020-10-02,120.5405044555664,121.65197271805906,119.69460559940651,119.98968188374376,6490200,-0.00618238089109936,0.20106555982949978,0.20106555982949978
2020-10-05,121.34706115722656,121.57328556343747,120.32411350471413,121.23886426580651,5919200,0.006668880964148573,0.20040466151537517,0.20040466151537517
2020-10-06,118.94706726074219,122.15361396040157,118.63231471689353,121.11099006166515,9052000,-0.019976132756368514,0.2074351495247825,0.2074351495247825
2020-10-07,120.89459991455078,121.28803495354629,118.94706345263667,119.95033480894298,10187800,0.016240509686051303,0.20697846458714306,0.20697846458714306
2020-10-08,121.07164764404297,121.72082900077427,120.4126356638165,121.55361834984387,7404600,0.0014634087429562816,0.20772774050950624,0.20772774050950624
2020-10-09,122.9306640625,123.49131727995949,121.30771816849847,121.8191882511153,11502200,0.015237989974079625,0.2178755722043774,0.2178755722043774
2020-10-12,122.92082214355469,123.87491789745091,121.70115698086,122.85197025947416,10958200,-8.006393699256274e-05,0.21607826301384467,0.21607826301384467
2020-10-13,126.84539794921875,129.20603818670503,125.8027740898936,127.6716205314805,22389000,0.03142858023301785,0.24585004142960792,0.24585004142960792
2020-10-14,124.51424407958984,127.37653112231357,123.23556525815725,127.02243360147574,11531500,-0.018548886278846682,0.2533424868229761,0.2533424868229761
2020-10-15,125.2716293334961,125.31097433851279,122.38967337858085,122.95032656755723,7744000,0.006064294707049572,0.25318692444314445,0.25318692444314445
2020-10-16,124.73065185546875,126.01916894842881,124.25852677750616,125.7142545228991,6291700,-0.004327787089128121,0.24930602520183115,0.24930602520183115
2020-10-19,122.19296264648438,125.31098130043574,121.68148505714336,125.28147442110699,6576900,-0.020555170994601916,0.25548208605251604,0.25548208605251604
